품목일련번호,품목명,업소명,분류번호,분류명
201908081,라베라엠정20밀리그램(라베프라졸나트륨),맥널티제약(주),2320,소화성궤양용제
202004007,휴메리나정0.5밀리그램(두타스테리드),(주)휴온스,2590,기타의비뇨생식기관및항문용약
201602338,덱시디펜정400밀리그램(덱시부프로펜디.씨.),경동제약(주),1140,해열.진통.소염제
202003572,비엠파모티딘정20밀리그램(파모티딘),(주)한국비엠아이,2320,소화성궤양용제
201901976,삼성클래리트로마이신정500밀리그램,삼성제약(주),6190,기타의항생물질제제(복합항생물질제제를포함)
201803183,메디콘600정,(주)바스칸바이오제약,3190,기타의비타민제
201508215,록소디엘정60밀리그램(록소프로펜나트륨수화물),(주)다산제약,1140,해열.진통.소염제
200002783,기노엘연질캡슐(L-시스틴),(주)테라젠이텍스,3250,단백아미노산제제
201906583,록소프론정60밀리그램(록소프로펜나트륨수화물),(주)셀비온,1140,해열.진통.소염제
201901614,티살탄정40밀리그램(텔미사르탄),(주)서울제약,2140,혈압강하제
201901615,티살탄정80밀리그램(텔미사르탄),(주)서울제약,2140,혈압강하제
201803731,에이두타정0.5밀리그램(두타스테리드),안국약품(주),2590,기타의비뇨생식기관및항문용약
201906850,아스테리정1밀리그램(피나스테리드),(주)아리제약,2670,모발용제(발모|탈모|염모|양모제)
202008414,토탈산트연질캡슐(로수바스타틴|오메가3산에틸에스테르90),(주)보령,2180,동맥경화용제
202001519,사플리트서방정300밀리그램(사르포그렐레이트염산염),(주)보령바이오파마,3390,기타의혈액및체액용약
202008419,메가엠듀얼연질캡슐,(주)씨엠지제약,2180,동맥경화용제
202001793,모사모픽정5밀리그램(모사프리드시트르산염수화물),(주)다산제약,2390,기타의소화기관용약
201903485,안플라젠서방정300밀리그램(사르포그렐레이트염산염),(주)테라젠이텍스,3390,기타의혈액및체액용약
199902689,바이버정200밀리그램(아시클로버),한미약품(주),6290,기타의화학요법제
201506597,듀얼셋세미서방정,(주)중헌제약,1140,해열.진통.소염제
202007460,펠로오디정5밀리그램(메만틴염산염),명인제약(주),1190,기타의중추신경용약
202007459,펠로오디정10밀리그램(메만틴염산염),명인제약(주),1190,기타의중추신경용약
202100190,바스타젯정10/20밀리그램,이연제약(주),2180,동맥경화용제
202009438,미르젠탁오디정7.5밀리그램(미르타자핀),환인제약(주),1170,정신신경용제
202008509,미르젠탁오디정15밀리그램(미르타자핀),환인제약(주),1170,정신신경용제
202009229,미르젠탁오디정30밀리그램(미르타자핀),환인제약(주),1170,정신신경용제
201702154,하이콘티서방정,환인제약(주),1140,해열.진통.소염제
202100183,아리토린정10/10밀리그램,하나제약(주),2180,동맥경화용제
202101648,아토엠젯정10/40밀리그램,(주)마더스제약,2180,동맥경화용제
202000409,인베가서방정9밀리그램(팔리페리돈),(주)한국얀센,1170,정신신경용제
202000411,인베가서방정6밀리그램(팔리페리돈),(주)한국얀센,1170,정신신경용제
202000410,인베가서방정3밀리그램(팔리페리돈),(주)한국얀센,1170,정신신경용제
197900277,게보린정(수출명:돌로린정),삼진제약(주),1140,해열.진통.소염제
201900636,프레탑캡슐75밀리그램(프레가발린),동방에프티엘(주),1190,기타의중추신경용약
201601798,몬테포스츄정4mg(몬테루카스트나트륨),일양바이오팜(주),1490,기타의알레르기용약
201602447,몬테포스츄정5mg(몬테루카스트나트륨),일양바이오팜(주),1490,기타의알레르기용약
201902287,몬텔루정10밀리그램(몬테루카스트나트륨),정우신약(주),1490,기타의알레르기용약
201903289,로수맥스정10밀리그램(로수바스타틴칼슘),정우신약(주),2180,동맥경화용제
201506540,올앳스정50밀리그램(실데나필시트르산염),주식회사더유제약,2590,기타의비뇨생식기관및항문용약
201903489,안플리코SR정(사르포그렐레이트염산염),한국프라임제약(주),3390,기타의혈액및체액용약
202006196,데일리질정(클로트리마졸),아이큐어(주),2550,비뇨생식기관용제(성병예방제포함)
202002540,아토렌정40밀리그램(아토르바스타틴칼슘삼수화물),위더스제약(주),2180,동맥경화용제
200704320,얼사라정10밀리그램(라베프라졸나트륨),(주)셀트리온제약,2320,소화성궤양용제
202006434,리큐비이엑스정,진양제약(주),3160,혼합비타민제(비타민AD혼합제제를제외)
202001455,넬스타정40/10밀리그램,한국넬슨제약(주),2140,혈압강하제
202002769,넬스타정40/5밀리그램,한국넬슨제약(주),2140,혈압강하제
202004247,알젠다졸정(알벤다졸),주식회사더유제약,6420,구충제
201506557,새로모아캡슐,(주)아리제약,3250,단백아미노산제제
201802931,다모다트정0.5밀리그램(두타스테리드),현대약품(주),2590,기타의비뇨생식기관및항문용약
202006721,비맥스에버정,(유)한풍제약,3190,기타의비타민제
202005092,원데이에프골드정,(유)한풍제약,3190,기타의비타민제
202100592,부광메티마졸정2.5밀리그램,부광약품(주),2430,갑상선|부갑상선호르몬제
202008417,로수코마연질캡슐,한국휴텍스제약(주),2180,동맥경화용제
202006844,코딜로드에스정,(주)아이월드제약,2380,하제|완장제
201700947,넬프라정20밀리그램(에스오메프라졸마그네슘이수화물),한국넬슨제약(주),2320,소화성궤양용제
201900778,드라베정10밀리그램(라베프라졸나트륨),삼익제약(주),2320,소화성궤양용제
201900772,드라베정20밀리그램(라베프라졸나트륨),삼익제약(주),2320,소화성궤양용제
200804940,업트라셋정,(주)킴스제약,1140,해열.진통.소염제
202100194,유토젯정10/20mg,(주)유유제약,2180,동맥경화용제
202008413,뉴마코알연질캡슐,(주)유유제약,2180,동맥경화용제
202007331,레모나일공일사정,경남제약(주),3190,기타의비타민제
201507396,메가세클러캡슐(세파클러수화물),(주)엘앤씨바이오,6180,주로그람양성|음성균에작용하는것
202101789,메가브로멜정(브로멜라인),(주)엘앤씨바이오,3950,효소제제
202008536,젤잔즈XR서방정11밀리그램(토파시티닙시트르산염),한국화이자제약(주),1420,자격요법제(비특이성면역억제제를포함)
202100189,바스타젯정10/10밀리그램,이연제약(주),2180,동맥경화용제
201903438,안프라벨정(사르포그렐레이트염산염),(주)서울제약,3390,기타의혈액및체액용약
201403173,콜레스톱정10mg(로수바스타틴칼슘),(주)화이트생명과학,2180,동맥경화용제
202101155,에소피드정40/600밀리그램,(주)유한양행,2320,소화성궤양용제
202101154,에소피드정20/600밀리그램,(주)유한양행,2320,소화성궤양용제
202004608,크레바젯정10/5밀리그램,영일제약(주),2180,동맥경화용제
202004610,크레바젯정10/10밀리그램,영일제약(주),2180,동맥경화용제
202004609,크레바젯정10/20밀리그램,영일제약(주),2180,동맥경화용제
201802150,유바로정20밀리그램(리바록사반),(주)유유제약,3330,혈액응고저지제
202101863,유바로정15밀리그램(리바록사반),(주)유유제약,3330,혈액응고저지제
202101864,유바로정10밀리그램(리바록사반),(주)유유제약,3330,혈액응고저지제
202101503,바로다운정10/10밀리그램,삼익제약(주),2180,동맥경화용제
202101552,삼토젯정10/10밀리그램,삼성제약(주),-,-
201903350,테온캡슐300밀리그램(테오브로민),(주)바이넥스,2220,진해거담제
200709792,에이스틴정(아토르바스타틴칼슘삼수화물),(주)경보제약,2180,동맥경화용제
201501997,에이스틴정20밀리그램(아토르바스타틴칼슘수화물),(주)경보제약,2180,동맥경화용제
201606425,오늘비타더블골드정,동아제약(주),3160,혼합비타민제(비타민AD혼합제제를제외)
201903601,레세린정(레보세티리진염산염),독립바이오제약(주),1410,항히스타민제
201903366,알레르텍연질캡슐(세티리진염산염),동성제약(주),1410,항히스타민제
202000327,파미틴정20밀리그램(파모티딘),(주)씨엠지제약,2320,소화성궤양용제
201902805,피나스정5밀리그램(피나스테리드),(주)넥스팜코리아,2590,기타의비뇨생식기관및항문용약
202006674,벤포콤정,(주)한국파비스제약,3160,혼합비타민제(비타민AD혼합제제를제외)
201901527,뉴만틴정(메만틴염산염),한국프라임제약(주),1190,기타의중추신경용약
202006553,멜라엠서방정2밀리그램(멜라토닌),(주)마더스제약,1120,최면진정제
201906668,알로피나정5mg(피나스테리드),(주)마더스제약,2590,기타의비뇨생식기관및항문용약
201901655,몬테원츄정5mg(몬테루카스트나트륨),(주)보령바이오파마,1490,기타의알레르기용약
201901962,몬테원츄정4mg(몬테루카스트나트륨),(주)보령바이오파마,1490,기타의알레르기용약
201603911,마이페노캡슐(미세화페노피브레이트구형과립),(주)씨엠지제약,2180,동맥경화용제
202003565,유니린정0.2밀리그램(데스모프레신아세트산염),(주)씨엠지제약,2410,뇌하수체호르몬제
202003564,유니린정0.1밀리그램(데스모프레신아세트산염),(주)씨엠지제약,2410,뇌하수체호르몬제
202006597,피나스톤정1밀리그램(피나스테리드),지엘파마(주),2670,모발용제(발모|탈모|염모|양모제)
201500213,칼리다제정(칼리디노게나제),(주)동구바이오제약,2190,기타의순환계용약
202003933,폴라스토정(폴라프레징크),주식회사제뉴원사이언스,2320,소화성궤양용제
201908037,레타미정500밀리그램(클래리트로마이신),(주)라이트팜텍,6190,기타의항생물질제제(복합항생물질제제를포함)
200501267,이트코나정(이트라코나졸고체분산체),(주)메디카코리아,6290,기타의화학요법제
202000112,브이멜라인장용정(브로멜라인),주식회사더유제약,3950,효소제제
202003239,위더펜틴캡슐300밀리그램(가바펜틴),위더스제약(주),1130,항전간제
201406136,엘티닙정100밀리그램(엘로티닙염산염),(주)보령,4210,항악성종양제
201401303,엘티닙정150밀리그램(엘로티닙염산염),(주)보령,4210,항악성종양제
198901207,알말정10밀리그램(아로티놀롤염산염),에이치케이이노엔(주),2120,부정맥용제
198901206,알말정5밀리그램(아로티놀롤염산염),에이치케이이노엔(주),2120,부정맥용제
200703171,라베원정10밀리그램(라베프라졸나트륨),에이치케이이노엔(주),2320,소화성궤양용제
201105600,발사원정80밀리그램(발사르탄),에이치케이이노엔(주),2140,혈압강하제
201005771,이노엔아벨탄플러스정300/12.5밀리그램,에이치케이이노엔(주),2140,혈압강하제
201500370,안플레이드SR정300밀리그램(사르포그렐레이트염산염),에이치케이이노엔(주),3390,기타의혈액및체액용약
202006064,텔미트렌정20밀리그램(텔미사르탄),(주)종근당,2140,혈압강하제
201904177,더블유녹스정(글루타티온(환원형)),(주)휴비스트제약,3920,해독제
201702136,크레스바정5mg(로수바스타틴칼슘),한국휴텍스제약(주),2180,동맥경화용제
